127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/js/angular/controllers/java-properties.js?_=9.5.0 HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/js/angular/controllers/alias-overview.js?_=9.5.0 HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/js/angular/controllers/core-overview.js?_=9.5.0 HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/js/angular/controllers/paramsets.js?_=9.5.0 HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/js/angular/controllers/analysis.js?_=9.5.0 HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/js/angular/controllers/collection-overview.js?_=9.5.0 HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/js/angular/controllers/documents.js?_=9.5.0 HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/js/angular/controllers/files.js?_=9.5.0 HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/js/angular/controllers/query.js?_=9.5.0 HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/js/angular/controllers/plugins.js?_=9.5.0 HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/js/angular/controllers/replication.js?_=9.5.0 HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/js/angular/controllers/schema-designer.js?_=9.5.0 HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/js/angular/controllers/schema.js?_=9.5.0 HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/js/angular/controllers/stream.js?_=9.5.0 HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/js/angular/controllers/segments.js?_=9.5.0 HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/js/angular/controllers/security.js?_=9.5.0 HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/js/angular/controllers/sqlquery.js?_=9.5.0 HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/js/angular/controllers/unknown.js?_=9.5.0 HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/solr.svg HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/loader.gif HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/logout.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/dashboard.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/box.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/inbox-document-text.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/gear.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/network-cloud.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/users.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/folder-tree.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/node-leader.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/solr-ico.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/book-open-text.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/molecule.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/documents-stack.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/jar.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/databases.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/ui-accordion.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/database--plus.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/home.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/funnel.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/folder.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/paramset.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:54 +0000] "GET /solr/img/ico/magnifier.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/node.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/system-monitor.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/block.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/sql.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/construction.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/script-code.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/document-text.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/bug.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/mail.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/chosen-sprite.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/partials/index.html HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/exclamation-button.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/tick.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/shield--exclamation.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/cross.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/server.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/property.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/prohibition.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/processor.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/memory.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/terminal.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/arrow-circle.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/lucene-ico.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/img/ico/clock-select.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/admin/cores?_=1712379355187&indexInfo=false&wt=json HTTP/1.1" 200 1099
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/admin/info/system?_=1712379355188&wt=json HTTP/1.1" 200 1452
127.0.0.1 - - [06/Apr/2024:04:55:55 +0000] "GET /solr/admin/info/system?_=1712379355188&wt=json HTTP/1.1" 200 1453
127.0.0.1 - - [06/Apr/2024:04:56:46 +0000] "GET /solr/partials/core_overview.html HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:56:46 +0000] "GET /solr/steamreviews/admin/luke?_=1712379406788&numTerms=0&show=index&wt=json HTTP/1.1" 200 692
127.0.0.1 - - [06/Apr/2024:04:56:46 +0000] "GET /solr/steamreviews/replication?_=1712379406789&command=details&wt=json HTTP/1.1" 200 602
127.0.0.1 - - [06/Apr/2024:04:56:46 +0000] "GET /solr/admin/cores?_=1712379355187&indexInfo=false&wt=json HTTP/1.1" 200 1102
127.0.0.1 - - [06/Apr/2024:04:56:47 +0000] "GET /solr/img/ico/chart.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:56:47 +0000] "GET /solr/img/ico/slash.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:56:47 +0000] "GET /solr/steamreviews/admin/ping?_=1712379355188&action=status&ts=1712379355188&wt=json HTTP/1.1" 503 458
127.0.0.1 - - [06/Apr/2024:04:56:47 +0000] "GET /solr/admin/info/system?_=1712379355188&wt=json HTTP/1.1" 200 1450
127.0.0.1 - - [06/Apr/2024:04:56:47 +0000] "GET /solr/steamreviews/admin/system?_=1712379406789&wt=json HTTP/1.1" 200 1590
127.0.0.1 - - [06/Apr/2024:04:58:08 +0000] "GET /solr/steamreviews/select?q=memory HTTP/1.1" 200 193
127.0.0.1 - - [06/Apr/2024:04:58:28 +0000] "GET /solr/steamreviews/select?q=document HTTP/1.1" 200 195
127.0.0.1 - - [06/Apr/2024:04:58:58 +0000] "GET /solr/steamreviews/select?q=good HTTP/1.1" 200 191
127.0.0.1 - - [06/Apr/2024:04:59:32 +0000] "GET /solr/admin/cores?_=1712379355187&indexInfo=false&wt=json HTTP/1.1" 200 1102
127.0.0.1 - - [06/Apr/2024:04:59:32 +0000] "GET /solr/steamreviews/admin/luke?_=1712379406788&show=schema&wt=json HTTP/1.1" 200 6253
127.0.0.1 - - [06/Apr/2024:04:59:32 +0000] "GET /solr/steamreviews/config?_=1712379571974&wt=json HTTP/1.1" 200 2549
127.0.0.1 - - [06/Apr/2024:04:59:32 +0000] "GET /solr/admin/info/system?_=1712379355188&wt=json HTTP/1.1" 200 1454
127.0.0.1 - - [06/Apr/2024:04:59:32 +0000] "GET /solr/img/ico/chevron-small-expand.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:59:32 +0000] "GET /solr/img/div.gif HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:59:32 +0000] "GET /solr/img/ico/question-white.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:04:59:32 +0000] "GET /solr/steamreviews/admin/luke?_=1712379406788&numTerms=0&wt=json HTTP/1.1" 200 897
127.0.0.1 - - [06/Apr/2024:04:59:42 +0000] "GET /solr/admin/cores?_=1712379355187&indexInfo=false&wt=json HTTP/1.1" 200 1102
127.0.0.1 - - [06/Apr/2024:04:59:42 +0000] "GET /solr/steamreviews/config?_=1712379571974&wt=json HTTP/1.1" 200 2547
127.0.0.1 - - [06/Apr/2024:04:59:42 +0000] "GET /solr/steamreviews/admin/luke?_=1712379406788&show=schema&wt=json HTTP/1.1" 200 6252
127.0.0.1 - - [06/Apr/2024:04:59:42 +0000] "GET /solr/steamreviews/admin/luke?_=1712379406788&numTerms=0&wt=json HTTP/1.1" 200 896
127.0.0.1 - - [06/Apr/2024:04:59:42 +0000] "GET /solr/admin/info/system?_=1712379355188&wt=json HTTP/1.1" 200 1459
127.0.0.1 - - [06/Apr/2024:05:01:07 +0000] "GET /solr/admin/cores?_=1712379355187&indexInfo=false&wt=json HTTP/1.1" 200 1102
127.0.0.1 - - [06/Apr/2024:05:01:07 +0000] "GET /solr/steamreviews/config?_=1712379571974&wt=json HTTP/1.1" 200 2547
127.0.0.1 - - [06/Apr/2024:05:01:07 +0000] "GET /solr/steamreviews/admin/luke?_=1712379406788&show=schema&wt=json HTTP/1.1" 200 6252
127.0.0.1 - - [06/Apr/2024:05:01:07 +0000] "GET /solr/steamreviews/admin/luke?_=1712379406788&numTerms=0&wt=json HTTP/1.1" 200 897
127.0.0.1 - - [06/Apr/2024:05:01:07 +0000] "GET /solr/admin/info/system?_=1712379355188&wt=json HTTP/1.1" 200 1455
127.0.0.1 - - [06/Apr/2024:05:01:15 +0000] "GET /solr/admin/cores?_=1712379355187&indexInfo=false&wt=json HTTP/1.1" 200 1102
127.0.0.1 - - [06/Apr/2024:05:01:15 +0000] "GET /solr/steamreviews/config?_=1712379571974&wt=json HTTP/1.1" 200 2547
127.0.0.1 - - [06/Apr/2024:05:01:15 +0000] "GET /solr/steamreviews/admin/luke?_=1712379406788&show=schema&wt=json HTTP/1.1" 200 6252
127.0.0.1 - - [06/Apr/2024:05:01:15 +0000] "GET /solr/steamreviews/admin/luke?_=1712379406788&numTerms=0&wt=json HTTP/1.1" 200 896
127.0.0.1 - - [06/Apr/2024:05:01:15 +0000] "GET /solr/admin/info/system?_=1712379355188&wt=json HTTP/1.1" 200 1456
127.0.0.1 - - [06/Apr/2024:05:01:38 +0000] "GET /solr/steamreviews/select?q=profileURL HTTP/1.1" 200 197
127.0.0.1 - - [06/Apr/2024:05:01:44 +0000] "GET /solr/steamreviews/select?q=profileURL:* HTTP/1.1" 200 37288
127.0.0.1 - - [06/Apr/2024:05:02:10 +0000] "GET /solr/steamreviews/select?q=profileURL:*&facet=true&facet.field=profileURL HTTP/1.1" 200 42871
127.0.0.1 - - [06/Apr/2024:05:17:04 +0000] "GET /solr/admin/cores?_=1712379355187&indexInfo=false&wt=json HTTP/1.1" 200 1105
127.0.0.1 - - [06/Apr/2024:05:17:04 +0000] "GET /solr/steamreviews/config?_=1712379571974&wt=json HTTP/1.1" 200 2547
127.0.0.1 - - [06/Apr/2024:05:17:04 +0000] "GET /solr/steamreviews/admin/luke?_=1712379406788&show=schema&wt=json HTTP/1.1" 200 6271
127.0.0.1 - - [06/Apr/2024:05:17:04 +0000] "GET /solr/steamreviews/admin/luke?_=1712379406788&numTerms=0&wt=json HTTP/1.1" 200 896
127.0.0.1 - - [06/Apr/2024:05:17:04 +0000] "GET /solr/admin/info/system?_=1712379355188&wt=json HTTP/1.1" 200 1453
127.0.0.1 - - [06/Apr/2024:05:17:09 +0000] "GET /solr/admin/cores?_=1712379355187&indexInfo=false&wt=json HTTP/1.1" 200 1105
127.0.0.1 - - [06/Apr/2024:05:17:09 +0000] "GET /solr/steamreviews/config?_=1712379571974&wt=json HTTP/1.1" 200 2547
127.0.0.1 - - [06/Apr/2024:05:17:09 +0000] "GET /solr/steamreviews/admin/luke?_=1712379406788&show=schema&wt=json HTTP/1.1" 200 6271
127.0.0.1 - - [06/Apr/2024:05:17:09 +0000] "GET /solr/admin/info/system?_=1712379355188&wt=json HTTP/1.1" 200 1447
127.0.0.1 - - [06/Apr/2024:05:17:09 +0000] "GET /solr/steamreviews/admin/luke?_=1712379406788&numTerms=0&wt=json HTTP/1.1" 200 896
127.0.0.1 - - [06/Apr/2024:05:17:18 +0000] "GET /solr/admin/cores?_=1712379355187&indexInfo=false&wt=json HTTP/1.1" 200 1105
127.0.0.1 - - [06/Apr/2024:05:17:18 +0000] "GET /solr/steamreviews/config?_=1712379571974&wt=json HTTP/1.1" 200 2547
127.0.0.1 - - [06/Apr/2024:05:17:18 +0000] "GET /solr/steamreviews/admin/luke?_=1712379406788&show=schema&wt=json HTTP/1.1" 200 6271
127.0.0.1 - - [06/Apr/2024:05:17:18 +0000] "GET /solr/steamreviews/admin/luke?_=1712379406788&numTerms=0&wt=json HTTP/1.1" 200 896
127.0.0.1 - - [06/Apr/2024:05:17:18 +0000] "GET /solr/admin/info/system?_=1712379355188&wt=json HTTP/1.1" 200 1451
127.0.0.1 - - [06/Apr/2024:05:16:43 +0000] "POST /solr/steamreviews/schema?_=1712379571974&wt=json HTTP/1.1" 200 62
127.0.0.1 - - [06/Apr/2024:05:17:55 +0000] "GET /solr/partials/query.html HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:05:17:55 +0000] "GET /solr/admin/cores?_=1712379355187&indexInfo=false&wt=json HTTP/1.1" 200 1103
127.0.0.1 - - [06/Apr/2024:05:17:55 +0000] "GET /solr/admin/info/system?_=1712379355188&wt=json HTTP/1.1" 200 1451
127.0.0.1 - - [06/Apr/2024:05:17:55 +0000] "GET /solr/steamreviews/config/params?_=1712380675182&wt=json HTTP/1.1" 200 257
127.0.0.1 - - [06/Apr/2024:05:17:55 +0000] "GET /solr/img/ico/minus-button.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:05:17:55 +0000] "GET /solr/img/ico/plus-button.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:05:17:55 +0000] "GET /solr/img/ico/ui-address-bar.png HTTP/1.1" 304 0
127.0.0.1 - - [06/Apr/2024:05:19:43 +0000] "GET /solr/steamreviews/config/params?_=1712380675182&wt=json HTTP/1.1" 200 257
127.0.0.1 - - [06/Apr/2024:05:19:43 +0000] "GET /solr/admin/cores?_=1712379355187&indexInfo=false&wt=json HTTP/1.1" 200 1104
127.0.0.1 - - [06/Apr/2024:05:19:43 +0000] "GET /solr/admin/info/system?_=1712379355188&wt=json HTTP/1.1" 200 1456
127.0.0.1 - - [06/Apr/2024:05:19:43 +0000] "GET /solr/steamreviews/select?_=1712380675182&facet=true&facet.query=facet.range%3Dplaytime_at_review&indent=true&q=document:good&q.op=OR&useParams= HTTP/1.1" 200 2640
127.0.0.1 - - [06/Apr/2024:05:25:25 +0000] "GET /solr/steamreviews/select?q=document:good&facet=true&facet.field=document&facet.range=playtime_at_review&f.playtime_at_review.facet.range.start=0&f.playtime_at_review.facet.range.end=500&f.playtime_at_review.facet.range.gap=100 HTTP/1.1" 200 11730
127.0.0.1 - - [06/Apr/2024:05:26:44 +0000] "GET /solr/steamreviews/select?q=document:good&facet=true&facet.field=game_name&facet.range=playtime_at_review&f.playtime_at_review.facet.range.start=0&f.playtime_at_review.facet.range.end=500&f.playtime_at_review.facet.range.gap=100 HTTP/1.1" 200 10736
127.0.0.1 - - [06/Apr/2024:05:28:13 +0000] "GET /solr/admin/cores?_=1712379355187&indexInfo=false&wt=json HTTP/1.1" 200 1104
127.0.0.1 - - [06/Apr/2024:05:28:13 +0000] "GET /solr/steamreviews/config/params?_=1712380675182&wt=json HTTP/1.1" 200 257
